DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES,FLETES,SEGURO
ECU,BOG,280,2867,2,55,0
ECU,BOG,21,0,66,18,55717
ECU,BOG,784,2642,11589555,0,0
ECU,BOG,123,123,6,74,47240587
ECU,BOG,3,95,4080,17267495,59
ECU,BOG,2058,4321,8,2,0
ECU,BOG,4250,92,892,3772158,62
ECU,BOG,1700,20,343,71,0
ECU,BOG,1250,12,212,895468,62
ECU,BOG,600,80,384,48,0
ECU,BOG,1175,1175,6120,6,0
ECU,BOG,257,257,27833,115268835,3
ECU,BOG,233,65,233,17039,95
ECU,BOG,1760,41,1760,18700,58
ECU,BOG,635,87,6288,26547097,49
ECU,BOG,25,28,25,827,33
ECU,BOG,34,318358,36,0,825
ECU,BOG,2,16,85,83,8685684
ECU,BOG,1200,964,42,21,0
ECU,BOG,9,75,87,6,8665413
ECU,BOG,70,4517,69,1,0
ECU,BOG,64,64,2070,0,0
ECU,BOG,147,64,147,10058,42369325
ECU,BOG,308,308,3629,5,0
ECU,BOG,8,25,8,613,25
ECU,BOG,19,8,92,75,1004456
ECU,BOG,142,8,92,21,2302709
ECU,BOG,1,8,92,25,1912311
ECU,BOG,1,25,1,31,88
ECU,BOG,13,96,13,131,88
ECU,BOG,309,19800,82902798,0,0
ECU,BOG,346,140,8,96,19470047
ECU,BOG,40,17,6,82,2804472
ECU,BOG,2637,85,1742458,2317216,41
ECU,BOG,35282,223058,9,1,0
ECU,BOG,63560,417164,8,0,1961492
ECU,BOG,9568,66140,18,0,246682
ECU,BOG,776,51675,62,3,0
ECU,BOG,2,9,5130,5,0
ECU,BOG,14,8,14,39,11
ECU,BOG,5,87,5,3120,13143000
ECU,BOG,5,4,5,1400,5897500
ECU,BOG,10,2600,10956322,0,0
ECU,BOG,7,20843,68,66,0
ECU,IPI,1675,3940,84,7,48001627
ECU,IPI,459,5272117,8,0,1031832
ECU,IPI,267,28,267,16166,45
ECU,IPI,46401,39,46401,343608,57
ECU,IPI,3112,65,3112,139652,54
ECU,IPI,2163,67,2163,65042,11
ECU,IPI,507,77,507,14093,72
ECU,IPI,26556,17,26556,189931,64
ECU,IPI,364,8,364,1131,18
ECU,IPI,3200,33,3200,17332,2
ECU,IPI,1020,2,1020,5480,7
ECU,IPI,277,96,277,1494,66
ECU,IPI,29,14,29,170,66
ECU,IPI,423,68,423,32487,48
ECU,IPI,2729,9,2729,39841,4
ECU,IPI,814,82,814,30600,31
ECU,IPI,69,27,69,2585,82
ECU,IPI,123,22,123,4002,75
ECU,IPI,6505,61,6505,80257,67
ECU,IPI,12144,31,12144,25183,65
ECU,IPI,8035,48,8035,107448,11
ECU,IPI,13144,87,13144,54831,95
ECU,IPI,298,83,298,13321,28
ECU,IPI,70700,1936,21,54,29730851
ECU,IPI,115340,995,29,14,43025908
ECU,IPI,20000,15,5,64,611910
ECU,IPI,186479,2036,37,68,87726503
ECU,IPI,637,24,637,3492,95
ECU,IPI,6207,18,6207,14463,37
ECU,IPI,621,621,7528,32708834,37
ECU,IPI,248,67,248,5825,27
ECU,IPI,273,18,273,4711,37
ECU,IPI,2,34,2,92,89
ECU,IPI,27036,27036,30530,128952422,8
ECU,IPI,0,79,131,526,63
ECU,IPI,6,72,6,47,6
ECU,IPI,10,98,10,96,57
ECU,IPI,3,46,3,125,92
ECU,IPI,2,57,2,41,3
ECU,IPI,32,97,32,1029,31
ECU,IPI,8,86,8,149,67
ECU,IPI,1569,24,1569,99460,432992138
ECU,IPI,29,7,29,1976,61
ECU,IPI,444,39,444,45585,12
ECU,IPI,7448,92,7448,34285,69
ECU,IPI,1103,7,1103,23507,33
