DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
AUS,CTG,326,83,326
AUS,CTG,326,83,326
AUS,CTG,326,83,326
AUS,CTG,6400,14016,56817500
AUS,CTG,8736,6,8736
AUS,CTG,5502,99,5502
AUS,CTG,2895,4,2895
AUS,CTG,15000,29250,123475657
AUS,CTG,50160,57015,2
AUS,CTG,10,82,10
AUS,CTG,400,400,608
AUS,CTG,129,15,129
AUS,CTG,45,7,45
AUS,CTG,574,96,574
AUS,CTG,50,98,50
AUS,CTG,33,27,33
AUS,CTG,16,27,16
AUS,CTG,3040,9,3040
AUS,CTG,2457,51,2457
AUS,CTG,630,57,630
AUS,CTG,816,14,816
AUS,CTG,79,7,79
AUS,CTG,144,144,1809
AUS,CTG,236,67,236
AUS,CTG,876,19,876
AUS,CTG,119,32,119
AUS,CTG,268,5,268
AUS,CTG,2468,2468,6416
AUS,CTG,528,84,528
AUS,CTG,272,81,272
AUS,CTG,93,15,93
AUS,CTG,160,78,160
AUS,CTG,5357,25,7828
AUS,CTG,103,12,103
AUS,CTG,43,38,43
AUS,CTG,225,225,472
AUS,CTG,6,12,287
AUS,CTG,4,64,752
AUS,CTG,26,96,72
AUS,CTG,10,80,1693
AUS,CTG,1,32,1
AUS,CTG,38,38,4
AUS,CTG,250,250,380
AUS,CTG,187,66,187
AUS,CTG,84,84,796
AUS,CTG,630,630,3326
AUS,CTG,618,31,618
AUS,CTG,126,92,126
AUS,CTG,33,27,33
AUS,CTG,40,69,40
AUS,CTG,823,34,823
AUS,CTG,838,71,838
AUS,CTG,615,86,615
AUS,CTG,55,9,55
AUS,CTG,105,27,105
AUS,CTG,341,9,341
AUS,CTG,751,88,751
AUS,CTG,67,26,67
AUS,CTG,2220,2220,5903
AUS,CTG,629,21,629
AUS,CTG,238,45,238
AUS,CTG,238,76,238
AUS,CTG,232,19,232
AUS,CTG,6338,64,9410
AUS,CTG,155,18,155
AUS,CTG,154,53,154
AUS,CTG,150,150,315
AUS,CTG,240,12,287
AUS,CTG,18,18,375
AUS,CTG,145,15,75
AUS,CTG,120,120,2062
AUS,CTG,400,64,752
AUS,CTG,48,17,19
AUS,CTG,948,95,948
BHS,CTG,18350,83,18350
BHS,CTG,280000,312200,1321221034
BHS,CTG,1559,97,25218
BHS,CTG,167,167,20
BHS,CTG,1,34,5
BRB,CTG,7135,7135,2
BRB,CTG,73,4015,16519
BRB,CTG,73,4015,16519
BRB,CTG,73,3852,2
BRB,CTG,19080,19080,9913
BRB,CTG,126000,12407,94
BRB,CTG,1283,98,26701
BRB,CTG,232960,4193,28
BRB,CTG,133852,944,33
BRB,CTG,225000,244,5
BRB,CTG,161000,434,7
BRB,CTG,1560,95,24214
BRB,CTG,1295,46,1295
BRB,CTG,284,25,284
BRB,CTG,756,8,756
BRB,CTG,37950,1684,2
BRB,CTG,56500,949,1
BRB,CTG,2726,49,51228
BRB,CTG,2919,76,47500
BRB,CTG,188,88,2699
BRB,CTG,7,5,63
BRB,CTG,374,6835,92
BRB,CTG,41,49,32
BRB,CTG,162,92,63
BRB,CTG,1,355863,1504371688
BEL,CTG,3648,14647,76
BEL,CTG,4864,4864,15665
BEL,CTG,1454,26,1454
BEL,CTG,39791,154731,24
BEL,CTG,4840,37197,8
BEL,CTG,19953,74736,26
BEL,CTG,2242,2242,7349
BEL,CTG,291,46,291
BEL,CTG,4104,4104,13745
BEL,CTG,583,32,583
BEL,CTG,19897,73210,56
BEL,CTG,39851,155063,99
BEL,CTG,65740,53389,73
BEL,CTG,370,1642,5
BEL,CTG,401,4912,25
BEL,CTG,374,1215,5
BEL,CTG,88,519,2
BEL,CTG,57597,231354,47
BEL,CTG,4348,9301,99
BEL,CTG,2400,2400,11569
BEL,CTG,2580,2580,4950
BEL,CTG,1850,1850,12779
BEL,CTG,12200,12200,56535
BEL,CTG,15990,211423,36
BEL,CTG,7038,52,7038
BEL,CTG,7038,52,7038
BEL,CTG,4135,91,4135
BEL,CTG,19885,83534,2
BEL,CTG,32,6,32
BEL,CTG,4,26,4
BEL,CTG,3,8,3
BEL,CTG,4,99,4
BEL,CTG,6,72,6
BEL,CTG,10,13,10
BEL,CTG,0,9,0
BEL,CTG,2,1,34
BEL,CTG,65,21,65
BEL,CTG,2,2,7
BEL,CTG,1,2,6
BEL,CTG,3,21,2
BEL,CTG,1,2,49
BEL,CTG,1,234,47
BEL,CTG,1,16,26
BEL,CTG,44,185,5
BEL,CTG,1,4,16
BEL,CTG,6,5,28
BEL,CTG,1,1,28
BEL,CTG,5,54,81
BEL,CTG,9,5,21
BEL,CTG,8,39,39
BEL,CTG,1,0,73
BEL,CTG,2,8,9
BEL,CTG,4,96,53
BEL,CTG,2,3,3
BEL,CTG,275000,329185,23
BEL,CTG,16245,43,16245
BEL,CTG,19256,87152,66
BEL,CTG,19936,85325,8
BEL,CTG,81044,371880,8
BEL,CTG,24959,92849,98
BEL,CTG,25099,92856,26
BEL,CTG,1400,7251,99
BEL,CTG,23148,115636,8
BEL,CTG,2800,19040,79720670
BEL,CTG,25189,94499,5
BEL,CTG,1632,1632,58128
BEL,CTG,15,36,10360
BEL,CTG,40912,161496,21
BEL,CTG,3503,23749,96
BEL,CTG,16,14,0
BLZ,CTG,2328,2328,7370
BLZ,CTG,300,300,1678
BLZ,CTG,300,300,2348
BLZ,CTG,51,51,1106
BLZ,CTG,1056,91,1056
BLZ,CTG,960,960,3024
BLZ,CTG,73,4015,16519
BLZ,CTG,29,29,460
BLZ,CTG,178,178,6393
BLZ,CTG,131,3,131
BLZ,CTG,1037,63,1037
BLZ,CTG,643,643,14780
BLZ,CTG,31,12,31
BLZ,CTG,86,52,86
BLZ,CTG,37,45,37
BLZ,CTG,6201,5,6201
BLZ,CTG,3054,105352,22
BLZ,CTG,1889,5,1889
BLZ,CTG,12,12,263
BLZ,CTG,72,24,72
BLZ,CTG,418,418,5269
BLZ,CTG,40,43,40
BLZ,CTG,359,43,359
BLZ,CTG,110,110,1370
BLZ,CTG,847,63,847
BLZ,CTG,26,0,9
BLZ,CTG,140,3,7
BLZ,CTG,10,0,6
BLZ,CTG,20,0,2
BLZ,CTG,10400,49327,44
BLZ,CTG,1120,4507,96
BLR,CTG,5099,66287,279869679
BOL,CTG,23916,5,23916
BOL,CTG,30,267,1134483
BOL,CTG,37,519659,2193683306
BOL,CTG,25000,30712,127191598
BOL,CTG,50000,64554,273390080
BOL,CTG,25000,29212,120979453
BOL,CTG,26000,49270,204048256
BOL,CTG,8596,4,8596
BOL,CTG,4160,4160,23669
BOL,CTG,20000,20000,24240
BOL,CTG,125000,159500,676096575
BOL,CTG,5000,5000,4550
BES,MAM,36396,62,27121573
BRA,CTG,44000,30119,124108953
BRA,CTG,9471,7,9471
BRA,CTG,17828,17828,69057
BRA,CTG,39540,39540,125773
BRA,CTG,147000,114660,502974435
BRA,CTG,137052,2726,14
BRA,CTG,10000,18600,77878386
BRA,CTG,8600,8600,25250
BRA,CTG,40000,26595,111353531
BRA,CTG,660,660,3960
BRA,CTG,52925,52925,230417
BRA,CTG,500,500,2200
BRA,CTG,90000,345322,1430126890
BRA,CTG,16446,96,16446
BRA,CTG,9963,81,9963
BRA,CTG,39460,39460,162344
BRA,CTG,12136,12136,32
BRA,CTG,51300,51300,253421
BRA,CTG,147000,114660,502974435
BRA,CTG,40201,2,40201
BRA,CTG,15000,15000,27160
BRA,CTG,44000,31589,133901032
BRA,CTG,10475,10475,55418
BRA,CTG,2000,2000,8660
BRA,CTG,21209,19,21209
BRA,CTG,17541,97,17541
BRA,CTG,11309,11309,47386
BRA,CTG,50160,12801,99
BRA,CTG,16000,16000,280000
BRA,CTG,100,100,2220
BRA,CTG,27273,94,27273
BRA,CTG,38168,38168,153169
BRA,CTG,10195,6,10195
BRA,CTG,5660,59,5660
BRA,CTG,2995,36,2995
BRA,CTG,80000,99844,424545674
BRA,CTG,60000,81701,76
BRA,CTG,216766,449050,21
BRA,CTG,3830,3830,6384
BRA,CTG,22334,22334,40127
BRA,CTG,173621,173621,458718
BRA,CTG,39646,6,39646
BRA,CTG,110000,73987,312771903
BRA,CTG,17669,45,17669
BRA,CTG,630,630,2058
BRA,CTG,28842,33,28842
BRA,CTG,96525,96525,382871
BRA,CTG,170000,132600,581671116
BRA,CTG,25,8,32
BRA,CTG,110311,134343,75
BRA,CTG,216,8985,6
BRA,CTG,6994,6994,8
BRA,CTG,52079,53,52079
BRA,CTG,55556,227136,23
BRA,CTG,22794,6,22794
BRA,CTG,106000,73554,303092731
BRA,CTG,75000,308851,95
BRA,CTG,363,76,363
BRA,CTG,10678,63,10678
BRA,CTG,94675,94675,380121
BRA,CTG,6572,6572,27867
BRA,CTG,23160,10901,64
BRA,CTG,216,8985,6
BRA,CTG,32406,1,32406
BRA,CTG,1000,15820,65517422
BRA,CTG,500,3260,13215257
BRA,CTG,200,200,2614
BRA,CTG,635,6160,9
BRA,CTG,555,555,3848
BRA,CTG,120,120,734
BRA,CTG,1200,11372,84
BRA,CTG,126900,126900,523087
BRA,CTG,2400,2400,1820
BRA,CTG,220,220,1073
BRA,CTG,40000,54404,4
BRA,CTG,168000,131040,550568491
BRA,CTG,119,32,119
BRA,CTG,3600,3600,5652
BRA,CTG,94381,1839,6
BRA,CTG,180,78,9
BRA,CTG,128165,128165,6
BRA,CTG,877,2224,7
BRA,CTG,1,51,2
BRA,CTG,44000,30119,127421742
BRA,CTG,19092,19092,74200
BRA,CTG,5484,29,5484
BRA,CTG,192000,149760,639721735
BRA,CTG,94379,248398,81
BRA,CTG,22173,22173,6
BRA,CTG,2047,2047,12245
BRA,CTG,8073,8073,63872
BRA,CTG,1020,5623,8
BRA,CTG,129670,126208,5
BRA,CTG,27120,6575,22515
BRA,CTG,43200,67,18177
BRA,CTG,1500,283,91
BRA,CTG,8460,780,51
BRA,CTG,600,49,5
BRA,CTG,2016,210,22
BRA,CTG,200,1560,9705
BRA,CTG,22550,22550,5
BRA,CTG,50034,91030,9
BRA,CTG,139,1748,2657
BRA,CTG,5054,62,5054
BRA,CTG,10435,33,10435
BRA,CTG,44000,34320,150550171
BRA,CTG,4305,38,4305
BRA,CTG,14130,95502,6
BRA,CTG,400,60,621
BRA,CTG,1760,1273,17230
BRA,CTG,86,92,9763
BRA,CTG,260,4935,76122
BRA,CTG,54000,54022,236976146
BRA,CTG,2610,85,68
BRA,CTG,3500,78,41
BRA,CTG,200,5,26
BRA,CTG,2016,3,65
BRA,CTG,10000,10000,78400
BRA,CTG,39980,86877,61
BRA,CTG,515,1192,79
BRA,CTG,1,5000,20707150
BRA,CTG,15499,15499,76
BRA,CTG,22000,7260,29915701
BRA,CTG,92670,63942,3
BRA,CTG,1512,58,1512
BRA,CTG,2,287,65
BRA,CTG,2725,29,2725
BRA,CTG,2725,3,2725
BRA,CTG,299,15950,64657472
BRA,CTG,3910,12,3910
BRA,CTG,26931,89,26931
BRA,CTG,3200,9531,40291254
BRA,CTG,1064000,171034,5
BRA,CTG,1590000,48372,62
BRA,CTG,1000,72000,305197200
BRA,CTG,30786,54190,66
BRA,CTG,50448,91796,8
BRA,CTG,1316328,19787,7
BRA,CTG,9936,635,17
BRA,CTG,1850,45,5272
BRA,CTG,24806,1,24806
BRA,CTG,1,7000,30515799
BRA,CTG,21285,27,21285
BRA,CTG,1284,44,1284
BRA,CTG,3696,38,3696
BRA,CTG,8160,1893,12
BRA,CTG,260000,225554,2
BRA,CTG,141600,207319,841887214
BRA,CTG,17935,46,17935
BRA,CTG,9820,75,9820
BRA,CTG,8442,24,8442
BRA,CTG,26258,26258,64
BRA,CTG,25373,25373,43
BRA,CTG,1307000,1290234,5472368907
BRA,CTG,26000,41565,176609685
BRA,CTG,432000,432000,515892
BRA,CTG,334500,334500,411620
BRA,CTG,66060,91485,376974920
BRA,CTG,90,90,25
BRA,CTG,1500,1500,846
BRA,CTG,54000,54000,63094
BRA,CTG,1024,4,1024
BRA,CTG,23950,96,23950
BRA,CTG,5620850,5238982,88
BRA,CTG,25001,1,25001
BRA,CTG,51000,109678,6
BRA,CTG,120000,169765,691163225
BRA,CTG,32833,38,32833
BRA,CTG,50050,1274,13
BRA,CTG,323000,508,2
BRA,CTG,2363340,10524,35
BRA,CTG,123000,209124,6
BRA,CTG,3811500,3811500,4260801
BRA,CTG,9000,9000,12814
BRA,CTG,510800,510800,715951
BRA,CTG,243950,243950,344722
BRA,CTG,84000,24684,24
BRA,CTG,8640,8640,474940
BRA,CTG,378000,596380,2616116291
BRA,CTG,42000,74709,6
BRA,CTG,351000,351000,362310
BRA,CTG,544500,544500,670788
BRA,CTG,108000,162000,686693700
BRA,CTG,39960,35964,152446001
BRA,CTG,18038,12,18038
BRA,CTG,145880,145880,48
BRA,CTG,8600,8600,36906
BRA,CTG,2042,12507,5
BRA,CTG,8000,8000,43612
BRA,CTG,16336,92541,87
BRA,CTG,22800,76875,324980606
BRA,CTG,425,88,425
BRA,CTG,84000,112662,475669103
BRA,CTG,54000,54000,69140
BRA,CTG,108000,172800,732473280
BRA,CTG,1444000,1387604,5888038217
BRA,CTG,150200,150200,203875
BRA,CTG,23600,37764,165657828
BRA,CTG,49500,49500,65736
BRA,CTG,2757000,2757000,3098168
BRA,CTG,189000,304995,85
BRA,CTG,189000,314238,15
BRA,CTG,5448,20436,68
BRA,CTG,24500,177092,8
BRA,CTG,21000,32190,9
BRA,CTG,462000,462000,536840
BRA,CTG,186000,186000,252322
BRA,CTG,396000,585878,67
BRA,CTG,202500,202500,333240
BRA,CTG,486000,200232,850785768
BRA,CTG,240000,275964,1169078644
BRA,CTG,1646000,1583791,6704621409
BRA,CTG,15152,8,15152
BRA,CTG,15251,22,15251
BRA,CTG,297650,6547,1
BRA,CTG,349640,808,15
BRA,CTG,146000,225520,9
BRA,CTG,216000,216000,247326
BRA,CTG,270000,270000,365520
BRA,CTG,54000,77402,326055925
BRA,CTG,56000,16330,16
BRA,CTG,270000,270000,253460
BRA,CTG,27000,27000,32096
BRA,CTG,300000,254264,1077274979
BRA,CTG,189000,306488,7
BRA,CTG,11200,615664,2599388818
BRA,CTG,27000,27000,32232
BRA,CTG,11000,22207,9
BRA,CTG,255000,255000,306132
BRA,CTG,9634000,9634000,8805729
BRA,CTG,15000,43022,182800478
BRA,CTG,25000,55804,236084960
BRA,CTG,2786,7,2786
BRA,CTG,41000,89371,1
BRA,CTG,120000,179365,757169617
BRA,CTG,63733,41,63733
BRA,CTG,340,19,340
BRA,CTG,590800,15611,42
BRA,CTG,1630000,2940,4
BRA,CTG,4964260,11802,38
BRA,CTG,890,2627,93
BRA,CTG,85500,85500,139888
BRA,CTG,47200,75782,313845848
BRA,CTG,1687500,1687500,1993245
BRA,CTG,1267000,1267000,1404222
BRA,CTG,333000,518483,43
BRA,CTG,147000,243914,57
BRA,CTG,65780,87790,355879590
BRA,CTG,27972,6,27972
BRA,CTG,24073,32,24073
BRA,CTG,144027,144027,45
BRA,CTG,25417,25417,75
BRA,CTG,112000,36871,52
BRA,CTG,12800,703616,2991838557
BRA,CTG,22800,79050,336127714
BRA,CTG,1403,38,1403
BRA,CTG,10282,4,10282
BRA,CTG,538,96,538
BRA,CTG,21000,37161,6
BRA,CTG,378000,540747,2372073235
BRA,CTG,12800,703616,2899334162
BRA,CTG,54000,54000,52852
BRA,CTG,39820,39820,114840
BRA,CTG,364000,315775,88
BRA,CTG,216000,241020,1021889718
BRA,CTG,591000,531400,2254402393
BRA,CTG,26000,59066,8
BRA,CTG,247000,247000,332268
BRA,CTG,47200,74804,315111850
BRA,CTG,1185000,1185000,1291116
BRA,CTG,267000,267000,344812
BRA,CTG,270000,419535,83
BRA,CTG,135000,191394,17
BRA,CTG,2083,76,2083
BRA,CTG,213728,213728,3
BRA,CTG,18000,30240,126615182
BRA,CTG,221,221,1898
BRA,CTG,101,101,1280
BRA,CTG,260,260,2074
BRA,CTG,336000,128016,541173558
BRA,CTG,170000,170000,281877
BRA,CTG,105850,105850,176705
BRA,CTG,11000,22181,5
BRA,CTG,560,1698,7448548
BRA,CTG,47200,75164,329718912
BRA,CTG,81000,129648,5
BRA,CTG,54000,89051,5
BRA,CTG,88020,86259,6
BRA,CTG,18454,18454,3
BRA,CTG,23769,23769,55
BRA,CTG,140594,99,140594
BRA,CTG,210000,357840,1569722414
BRA,CTG,312000,118872,505087128
BRA,CTG,36000000,13384800,55153674576
BRA,CTG,44292000,15544653,44
BRA,CTG,47232,15976,57
BRA,CTG,144,17,88
BRA,CTG,5292,1673,26
BRA,CTG,600,212,47
BRA,CTG,13248,156480,45026
BRA,CTG,40,40,426
BRA,CTG,240,111,1
BRA,CTG,540,143,3
BRA,CTG,23352,8454,53
BRA,CTG,822,380,86
BRA,CTG,26532,7963,23
BRA,CTG,10740,3371,25
BRA,CTG,4838,38,53017
BRA,CTG,216,88,226
BRA,CTG,25200,23726,68
BRA,CTG,24872,16196,38
BRA,CTG,4650,13159,5
BRA,CTG,21,74,21
BRA,CTG,76087,14706,2
BRA,CTG,6275,60,3
BRA,CTG,56000,49280,214831231
BRA,CTG,7469,219960,98
BRA,CTG,300,50,7
BRA,CTG,4,65,225
BRA,CTG,2,225,2314
BRA,CTG,5,225,7142
BRA,CTG,1,17170,72781054
BRA,CTG,1,53,3431
BRA,CTG,32,1200,125673
BRA,CTG,2,225,7019
BRA,CTG,2850,104379,4
BRA,CTG,7147,190293,65
BRA,CTG,96528,74366,86
BRA,CTG,35280,3175,2
BRA,CTG,90,35,90
BRA,CTG,268372,44758,59
BRA,CTG,25175,673,21
BRA,CTG,23522,4,23522
BRA,CTG,23913,127592,59
BRA,CTG,24270,6771,29702074
BRA,CTG,100800,143136,627888965
BRA,CTG,2,6600,28772038
BRA,CTG,5125,5125,8
BRA,CTG,239400,21523,87249076
BRA,CTG,5280,3521,22318
BRA,CTG,34,54,22961
BRA,CTG,17820,17820,23182
BRA,CTG,8100,12399,87
BRA,CTG,22770,22770,39577
BRA,CTG,17820,17820,22446
BRA,CTG,9000026,8462994,45
BRA,CTG,7057,3528,5
BRA,CTG,50904,50904,70149
BRA,CTG,938,2,938
BRA,CTG,21186,21186,29135
BRA,CTG,34002,9758,54
BRA,CTG,7189,75,7189
BRA,CTG,1485,62,1485
BRN,CTG,1,9,11142
BGR,CTG,14752,14752,5
BGR,CTG,5,326,45
BGR,CTG,2,326,45
CMR,CTG,1,71740,86
CMR,CTG,2600,3068,13458272
CAN,CTG,978,67,978
CAN,CTG,1456,1456,6552
CAN,CTG,978,67,978
CAN,CTG,442518,1988406,72
CAN,CTG,2392,63,2392
CAN,CTG,9727,36,9727
CAN,CTG,533,48,533
CAN,CTG,3126,22,3126
CAN,CTG,15210,63,15210
CAN,CTG,32386,9,33894
CAN,CTG,900,28530,121244226
CAN,CTG,249858,888112,94
CAN,CTG,581050,4865,55
CAN,CTG,13011,137037,5
CAN,CTG,1467,98,1467
CAN,CTG,1067,85,1067
CAN,CTG,134630,557444,76
CAN,CTG,3243,28,3243
CAN,CTG,14782,74,14782
CAN,CTG,2020,5811,8
CAN,CTG,480,462,5
CAN,CTG,1120,1850,7
CAN,CTG,3799,754,94
CAN,CTG,3220,388,79
CAN,CTG,3066,510,25
CAN,CTG,38550,151501,5
CAN,CTG,1226,310,46
CAN,CTG,139,840,27
CAN,CTG,3600,18252,45000
CAN,CTG,2422,3,2422
CAN,CTG,291511,2164,94
CAN,CTG,212021,820036,48
CAN,CTG,44000,366648,64
CAN,CTG,18400,23108,97792362
CAN,CTG,1203,89,1203
CAN,CTG,2914,94,2914
CAN,CTG,1836,55,1836
CAN,CTG,400,400,1713
CAN,CTG,5304,5304,25985
CAN,CTG,192784,785572,76
CAN,CTG,8401,74,8401
CAN,CTG,12023,8163,2
CAN,CTG,2,5266,69
CAN,CTG,11904,98,11904
CAN,CTG,400,400,1709
CAN,CTG,5304,5304,25933
CAN,CTG,16120,16120,68389
CAN,CTG,48840,54285,6
CAN,CTG,924,6819,12
CAN,CTG,4170,5367,5
CAN,CTG,294,87,294
CAN,CTG,5,10,41206
CAN,CTG,18,10,41206
CAN,CTG,1,2500,10630225
CAN,CTG,1485,1485,9907
CAN,CTG,8120,8120,25700
CAN,CTG,32,3,1518
CAN,CTG,319,319,3
CAN,CTG,74,3,57244
CAN,CTG,637,1742,5
CAN,CTG,2299,2299,7201
CAN,CTG,1080,1080,2917
CAN,CTG,1944,1944,5594
CAN,CTG,81,28,81
CAN,CTG,1108,51,1108
CAN,CTG,6017,84,6017
CAN,CTG,48000,48000,55764
CAN,CTG,19188,4,19188
CAN,CTG,18669,88693,77
CAN,CTG,48000,48000,55764
CAN,CTG,21023,112623,21
CAN,CTG,17539,76,17539
CAN,CTG,15552,15552,367192
CAN,CTG,46296,46296,1081257
CAN,CTG,1330,8,1330
CAN,CTG,4146,4146,20511
CAN,CTG,8832,8832,17622
CAN,CTG,2773,22,2773
CAN,CTG,1252,97,1252
CAN,CTG,338,17,338
CAN,CTG,2422,11900,6
CAN,CTG,232753,871435,51
CAN,CTG,211177,931593,86
CAN,CTG,76705,346454,57
CAN,CTG,151648,701610,2854066589
CAN,CTG,21000,18760,76048537
CAN,CTG,31064,62868,260577727
CAN,CTG,21762,37608,152453806
CAN,CTG,38476,246146,32
CAN,CTG,4097,58280,88
CAN,CTG,5397,30893,52
CAN,CTG,21268,21268,27010
CAN,CTG,10,5,7013
CAN,CTG,29145,55,29145
CAN,CTG,700,452,6
CAN,CTG,632,35552,151060448
COL,CTG,391,95,391
COL,CTG,492,4,492
COL,CTG,210,31,210
COL,CTG,38,72,38
COG,CTG,39276,73969,8
KOR,CTG,565,55,3
KOR,CTG,18400,18400,119600
KOR,CTG,18400,18400,119600
KOR,CTG,19920,107568,451950179
KOR,CTG,5,32,5
KOR,CTG,342921,1643490,66
KOR,CTG,317688,1614763,39
KOR,CTG,378246,1555387,79
KOR,CTG,365647,1626327,35
CIV,CTG,20000,124791,45
CIV,CTG,82200,48837,5
CIV,CVE,121653,112471758,62972019
CRI,CTG,210,52727,4
CRI,CTG,20000,92000,389216119
CRI,CTG,74,8,16172
CRI,CTG,120,34184,4
CRI,CTG,150,92726,18
CRI,CTG,2000,2000,3640
CRI,CTG,1000,1000,1930
CRI,CTG,700,700,4952
CRI,CTG,5184,38672,64
CRI,CTG,20000,104780,425493767
CRI,CTG,1,0,11
CRI,CTG,80,8,68
CRI,CTG,47,5,1
CRI,CTG,16,1,74
CRI,CTG,19,2,6
CRI,CTG,36,3,9
CRI,CTG,135,14,64
CRI,CTG,90,9,76
CRI,CTG,3246,352,8
CRI,CTG,63,6,83
CRI,CTG,121,13,12
CRI,CTG,547,59,33
CRI,CTG,2410,261,4
CRI,CTG,147,15,94
CRI,CTG,13,1,41
CRI,CTG,5,0,54
CRI,CTG,407,26,79
CRI,CTG,76,7,6
CRI,CTG,6,0,65
CRI,CTG,1842,199,79
CRI,CTG,38155,19077,5
CRI,CTG,1080,283737,6
CRI,CTG,20000,20000,71000
CRI,CTG,20000,92000,379097040
CRI,CTG,15000,15000,35472
CRI,CTG,259,76,259
CRI,CTG,4966,54,4966
CRI,CTG,2040,2040,6936
CRI,CTG,90,81,90
CRI,CTG,20000,2860,11883128
CRI,CTG,1000,1000,2080
CRI,CTG,522,3,522
CRI,CTG,4949,42,4949
CRI,CTG,3129,35,3129
CRI,CTG,11,93,11
CRI,CTG,3871237,123320,85
CRI,CTG,28,75,28
CRI,CTG,673,24,673
CRI,CTG,25709,64,25709
CRI,CTG,7393,32,7393
CRI,CTG,18762,29,18762
CRI,CTG,9487,83,9487
CRI,CTG,1000,648,7789
CRI,CTG,2,85,2
CRI,CTG,162,162,2762
CRI,CTG,1032,55272,8
CRI,CTG,780,222198,6
CRI,CTG,1,2466,4
CRI,CTG,6,176,5
CRI,CTG,86,8,32486
CRI,CTG,12,4,77
CRI,CTG,1,0,4
CRI,CTG,1,0,4
CRI,CTG,2,0,8
CRI,CTG,6,2,39
CRI,CTG,1,0,4
CRI,CTG,10,8,10
CRI,CTG,32,10,34
CRI,CTG,85,33,81
CRI,CTG,2,0,8
CRI,CTG,121,48,12
CRI,CTG,2,0,8
CRI,CTG,11,4,37
CRI,CTG,2,0,8
CRI,CTG,60,23,86
CRI,CTG,27,10,74
CRI,CTG,136,54,9
CRI,CTG,3,1,19
CRI,CTG,225,89,49
CRI,CTG,26,10,34
CRI,CTG,5,1,99
CRI,CTG,10,3,98
CRI,CTG,10,3,98
CRI,CTG,4,1,59
CRI,CTG,1,0,4
CRI,CTG,4,1,59
CRI,CTG,1,0,4
CRI,CTG,11,4,37
CRI,CTG,6,2,39
CRI,CTG,33,12,73
CRI,CTG,2,0,8
CRI,CTG,1,44,1
CRI,CTG,8,3,18
CRI,CTG,6,0,8
CRI,CTG,9,1,59
CRI,CTG,40050,149318,43
CRI,CTG,12,193,68
CRI,CTG,1040,193,68
CRI,CTG,82,13,48
CRI,CTG,751,193,68
CRI,CTG,181,193,68
CRI,CTG,707,193,68
CRI,CTG,892,193,68
CRI,CTG,1411,193,68
CRI,CTG,777,193,68
CRI,CTG,2537,201,29
CRI,CTG,1422,193,68
CRI,CTG,1,0,7
CRI,CTG,2743,193,68
CRI,CTG,15343,2344,91
CRI,CTG,2945,193,68
CRI,CTG,470,193,68
CRI,CTG,243,193,68
CRI,CTG,9575,774,72
CRI,CTG,9242,387,36
CRI,CTG,512,197,7
CRI,CTG,42,16,44
CRI,CTG,755,193,68
CRI,CTG,30,29,93
CRI,CTG,273,29,93
CRI,CTG,230,29,93
CRI,CTG,75,29,93
CRI,CTG,92,29,93
CRI,CTG,196,29,93
CRI,CTG,57,29,93
CRI,CTG,44,29,93
CRI,CTG,7,29,93
CRI,CTG,63,29,93
CRI,CTG,138,29,93
CRI,CTG,151,29,93
CRI,CTG,48,29,93
CRI,CTG,58,29,93
CRI,CTG,592,29,93
CRI,CTG,30,29,93
CRI,CTG,24,29,93
CRI,CTG,657,29,93
CRI,CTG,285,29,93
CRI,CTG,74,29,93
CRI,CTG,11,29,93
CRI,CTG,20,29,93
CRI,CTG,139,29,93
CRI,CTG,22,29,93
CRI,CTG,895,29,93
CRI,CTG,230,29,93
CRI,CTG,117,29,93
CRI,CTG,854,29,93
CRI,CTG,254,29,93
CRI,CTG,986,29,93
CRI,CTG,160,29,93
CRI,CTG,736,29,93
CRI,CTG,223,29,93
CRI,CTG,115,29,93
CRI,CTG,15,29,93
CRI,CTG,137,29,93
CRI,CTG,143,29,93
CRI,CTG,22,29,93
CRI,CTG,55,29,93
CRI,CTG,56,29,93
CRI,CTG,2,1,95
CRI,CTG,90,29,93
CRI,CTG,25,29,93
CRI,CTG,161,29,93
CRI,CTG,154,29,93
CRI,CTG,3,1,5
CRI,CTG,617,59,86
CRI,CTG,320,29,93
CRI,CTG,29,41,29
CRI,CTG,84,29,93
CRI,CTG,565,29,93
CRI,CTG,1214,29,93
CRI,CTG,389,29,93
CRI,CTG,99,29,93
CRI,CTG,1,10,15
CRI,CTG,25273,24,25273
CRI,CTG,431,32,431
CRI,CTG,3600,3600,5732
CRI,CTG,44280,44280,75497
CRI,CTG,140435,140435,311654
CRI,CTG,18200,18200,40199
CRI,CTG,555,555,2298
CRI,CTG,2154,28,2154
CRI,CTG,296400,2905,8
CRI,CTG,37000,18500,76616455
CRI,CTG,1053,2,1053
CRI,CTG,2208,17724,6
CRI,CTG,128160,191,13765
CRI,CTG,1701,1701,3742
CRI,CTG,1204,58,1204
CRI,CTG,1979,4,1979
CRI,CTG,7624,24,7624
CRI,CTG,783,783,4851
CRI,CTG,563,9,563
CRI,CTG,2132,7,2132
CRI,CTG,1600,32,1600
CRI,CTG,54,54,2664
CRI,CTG,25662,22,25662
CRI,CTG,594,594,1988
CRI,CTG,48,48,3222
CRI,CTG,20,20,172
